,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
8550,Madhya Pradesh,Soybeans,1992,11230,2702,825,27.2
8551,Madhya Pradesh,Soybeans,1992,11230,2702,825,26.72
8552,Madhya Pradesh,Soybeans,1992,11230,2702,825,27.4
8553,Madhya Pradesh,Sweet potatoes,1992,94481,2702,825,25.17
8554,Madhya Pradesh,Sweet potatoes,1992,94481,2702,825,26.96
8555,Madhya Pradesh,Sweet potatoes,1992,94481,2702,825,27.01
8556,Madhya Pradesh,Sweet potatoes,1992,94481,2702,825,27.2
8557,Madhya Pradesh,Sweet potatoes,1992,94481,2702,825,26.72
8558,Madhya Pradesh,Sweet potatoes,1992,94481,2702,825,27.4
8559,Madhya Pradesh,Cassava,1993,123323,2702,1597,25.46
8560,Madhya Pradesh,Cassava,1993,123323,2702,1597,27.04
8561,Madhya Pradesh,Cassava,1993,123323,2702,1597,26.9
8562,Madhya Pradesh,Cassava,1993,123323,2702,1597,27.21
8563,Madhya Pradesh,Cassava,1993,123323,2702,1597,26.88
8564,Madhya Pradesh,Cassava,1993,123323,2702,1597,27.51
8565,Madhya Pradesh,Maize,1993,21975,2702,1597,25.46
8566,Madhya Pradesh,Maize,1993,21975,2702,1597,27.04
8567,Madhya Pradesh,Maize,1993,21975,2702,1597,26.9
8568,Madhya Pradesh,Maize,1993,21975,2702,1597,27.21
8569,Madhya Pradesh,Maize,1993,21975,2702,1597,26.88
8570,Madhya Pradesh,Maize,1993,21975,2702,1597,27.51
8571,Madhya Pradesh,Potatoes,1993,158338,2702,1597,25.46
8572,Madhya Pradesh,Potatoes,1993,158338,2702,1597,27.04
8573,Madhya Pradesh,Potatoes,1993,158338,2702,1597,26.9
8574,Madhya Pradesh,Potatoes,1993,158338,2702,1597,27.21
8575,Madhya Pradesh,Potatoes,1993,158338,2702,1597,26.88
8576,Madhya Pradesh,Potatoes,1993,158338,2702,1597,27.51
8577,Madhya Pradesh,"Rice, paddy",1993,43750,2702,1597,25.46
8578,Madhya Pradesh,"Rice, paddy",1993,43750,2702,1597,27.04
8579,Madhya Pradesh,"Rice, paddy",1993,43750,2702,1597,26.9
8580,Madhya Pradesh,"Rice, paddy",1993,43750,2702,1597,27.21
8581,Madhya Pradesh,"Rice, paddy",1993,43750,2702,1597,26.88
8582,Madhya Pradesh,"Rice, paddy",1993,43750,2702,1597,27.51
8583,Madhya Pradesh,Soybeans,1993,11621,2702,1597,25.46
8584,Madhya Pradesh,Soybeans,1993,11621,2702,1597,27.04
8585,Madhya Pradesh,Soybeans,1993,11621,2702,1597,26.9
8586,Madhya Pradesh,Soybeans,1993,11621,2702,1597,27.21
8587,Madhya Pradesh,Soybeans,1993,11621,2702,1597,26.88
8588,Madhya Pradesh,Soybeans,1993,11621,2702,1597,27.51
8589,Madhya Pradesh,Sweet potatoes,1993,93183,2702,1597,25.46
8590,Madhya Pradesh,Sweet potatoes,1993,93183,2702,1597,27.04
8591,Madhya Pradesh,Sweet potatoes,1993,93183,2702,1597,26.9
8592,Madhya Pradesh,Sweet potatoes,1993,93183,2702,1597,27.21
8593,Madhya Pradesh,Sweet potatoes,1993,93183,2702,1597,26.88
8594,Madhya Pradesh,Sweet potatoes,1993,93183,2702,1597,27.51
8595,Madhya Pradesh,Cassava,1994,115946,2702,1597,25.21
8596,Madhya Pradesh,Cassava,1994,115946,2702,1597,27.12
8597,Madhya Pradesh,Cassava,1994,115946,2702,1597,26.97
8598,Madhya Pradesh,Cassava,1994,115946,2702,1597,27.34
8599,Madhya Pradesh,Cassava,1994,115946,2702,1597,26.56
8600,Madhya Pradesh,Cassava,1994,115946,2702,1597,27.18
8601,Madhya Pradesh,Maize,1994,22091,2702,1597,25.21
8602,Madhya Pradesh,Maize,1994,22091,2702,1597,27.12
8603,Madhya Pradesh,Maize,1994,22091,2702,1597,26.97
8604,Madhya Pradesh,Maize,1994,22091,2702,1597,27.34
8605,Madhya Pradesh,Maize,1994,22091,2702,1597,26.56
8606,Madhya Pradesh,Maize,1994,22091,2702,1597,27.18
8607,Madhya Pradesh,Potatoes,1994,156474,2702,1597,25.21
8608,Madhya Pradesh,Potatoes,1994,156474,2702,1597,27.12
8609,Madhya Pradesh,Potatoes,1994,156474,2702,1597,26.97
8610,Madhya Pradesh,Potatoes,1994,156474,2702,1597,27.34
8611,Madhya Pradesh,Potatoes,1994,156474,2702,1597,26.56
8612,Madhya Pradesh,Potatoes,1994,156474,2702,1597,27.18
8613,Madhya Pradesh,"Rice, paddy",1994,43453,2702,1597,25.21
8614,Madhya Pradesh,"Rice, paddy",1994,43453,2702,1597,27.12
8615,Madhya Pradesh,"Rice, paddy",1994,43453,2702,1597,26.97
8616,Madhya Pradesh,"Rice, paddy",1994,43453,2702,1597,27.34
8617,Madhya Pradesh,"Rice, paddy",1994,43453,2702,1597,26.56
8618,Madhya Pradesh,"Rice, paddy",1994,43453,2702,1597,27.18
8619,Madhya Pradesh,Soybeans,1994,11123,2702,1597,25.21
8620,Madhya Pradesh,Soybeans,1994,11123,2702,1597,27.12
8621,Madhya Pradesh,Soybeans,1994,11123,2702,1597,26.97
8622,Madhya Pradesh,Soybeans,1994,11123,2702,1597,27.34
8623,Madhya Pradesh,Soybeans,1994,11123,2702,1597,26.56
8624,Madhya Pradesh,Soybeans,1994,11123,2702,1597,27.18
8625,Madhya Pradesh,Sweet potatoes,1994,93583,2702,1597,25.21
8626,Madhya Pradesh,Sweet potatoes,1994,93583,2702,1597,27.12
8627,Madhya Pradesh,Sweet potatoes,1994,93583,2702,1597,26.97
8628,Madhya Pradesh,Sweet potatoes,1994,93583,2702,1597,27.34
8629,Madhya Pradesh,Sweet potatoes,1994,93583,2702,1597,26.56
8630,Madhya Pradesh,Sweet potatoes,1994,93583,2702,1597,27.18
8631,Madhya Pradesh,Cassava,1995,116605,2702,1597,25.46
8632,Madhya Pradesh,Cassava,1995,116605,2702,1597,27.15
8633,Madhya Pradesh,Cassava,1995,116605,2702,1597,27.08
8634,Madhya Pradesh,Cassava,1995,116605,2702,1597,27.28
8635,Madhya Pradesh,Cassava,1995,116605,2702,1597,26.74
8636,Madhya Pradesh,Cassava,1995,116605,2702,1597,27.32
8637,Madhya Pradesh,Maize,1995,22580,2702,1597,25.46
8638,Madhya Pradesh,Maize,1995,22580,2702,1597,27.15
8639,Madhya Pradesh,Maize,1995,22580,2702,1597,27.08
8640,Madhya Pradesh,Maize,1995,22580,2702,1597,27.28
8641,Madhya Pradesh,Maize,1995,22580,2702,1597,26.74
8642,Madhya Pradesh,Maize,1995,22580,2702,1597,27.32
8643,Madhya Pradesh,Potatoes,1995,165939,2702,1597,25.46
8644,Madhya Pradesh,Potatoes,1995,165939,2702,1597,27.15
8645,Madhya Pradesh,Potatoes,1995,165939,2702,1597,27.08
8646,Madhya Pradesh,Potatoes,1995,165939,2702,1597,27.28
8647,Madhya Pradesh,Potatoes,1995,165939,2702,1597,26.74
8648,Madhya Pradesh,Potatoes,1995,165939,2702,1597,27.32
8649,Madhya Pradesh,"Rice, paddy",1995,43487,2702,1597,25.46
8650,Madhya Pradesh,"Rice, paddy",1995,43487,2702,1597,27.15
8651,Madhya Pradesh,"Rice, paddy",1995,43487,2702,1597,27.08
8652,Madhya Pradesh,"Rice, paddy",1995,43487,2702,1597,27.28
8653,Madhya Pradesh,"Rice, paddy",1995,43487,2702,1597,26.74
8654,Madhya Pradesh,"Rice, paddy",1995,43487,2702,1597,27.32
8655,Madhya Pradesh,Soybeans,1995,11371,2702,1597,25.46
8656,Madhya Pradesh,Soybeans,1995,11371,2702,1597,27.15
8657,Madhya Pradesh,Soybeans,1995,11371,2702,1597,27.08
8658,Madhya Pradesh,Soybeans,1995,11371,2702,1597,27.28
8659,Madhya Pradesh,Soybeans,1995,11371,2702,1597,26.74
8660,Madhya Pradesh,Soybeans,1995,11371,2702,1597,27.32
8661,Madhya Pradesh,Sweet potatoes,1995,94939,2702,1597,25.46
8662,Madhya Pradesh,Sweet potatoes,1995,94939,2702,1597,27.15
8663,Madhya Pradesh,Sweet potatoes,1995,94939,2702,1597,27.08
8664,Madhya Pradesh,Sweet potatoes,1995,94939,2702,1597,27.28
8665,Madhya Pradesh,Sweet potatoes,1995,94939,2702,1597,26.74
8666,Madhya Pradesh,Sweet potatoes,1995,94939,2702,1597,27.32
8667,Madhya Pradesh,Cassava,1996,120150,2702,1597,25.41
8668,Madhya Pradesh,Cassava,1996,120150,2702,1597,27.07
8669,Madhya Pradesh,Cassava,1996,120150,2702,1597,27
8670,Madhya Pradesh,Cassava,1996,120150,2702,1597,27.2
8671,Madhya Pradesh,Cassava,1996,120150,2702,1597,26.83
8672,Madhya Pradesh,Cassava,1996,120150,2702,1597,27.53
8673,Madhya Pradesh,Maize,1996,24862,2702,1597,25.41
8674,Madhya Pradesh,Maize,1996,24862,2702,1597,27.07
8675,Madhya Pradesh,Maize,1996,24862,2702,1597,27
8676,Madhya Pradesh,Maize,1996,24862,2702,1597,27.2
8677,Madhya Pradesh,Maize,1996,24862,2702,1597,26.83
8678,Madhya Pradesh,Maize,1996,24862,2702,1597,27.53
8679,Madhya Pradesh,Potatoes,1996,158631,2702,1597,25.41
8680,Madhya Pradesh,Potatoes,1996,158631,2702,1597,27.07
8681,Madhya Pradesh,Potatoes,1996,158631,2702,1597,27
8682,Madhya Pradesh,Potatoes,1996,158631,2702,1597,27.2
8683,Madhya Pradesh,Potatoes,1996,158631,2702,1597,26.83
8684,Madhya Pradesh,Potatoes,1996,158631,2702,1597,27.53
8685,Madhya Pradesh,"Rice, paddy",1996,44168,2702,1597,25.41
8686,Madhya Pradesh,"Rice, paddy",1996,44168,2702,1597,27.07
8687,Madhya Pradesh,"Rice, paddy",1996,44168,2702,1597,27
8688,Madhya Pradesh,"Rice, paddy",1996,44168,2702,1597,27.2
8689,Madhya Pradesh,"Rice, paddy",1996,44168,2702,1597,26.83
8690,Madhya Pradesh,"Rice, paddy",1996,44168,2702,1597,27.53
8691,Madhya Pradesh,Soybeans,1996,11915,2702,1597,25.41
8692,Madhya Pradesh,Soybeans,1996,11915,2702,1597,27.07
8693,Madhya Pradesh,Soybeans,1996,11915,2702,1597,27
8694,Madhya Pradesh,Soybeans,1996,11915,2702,1597,27.2
8695,Madhya Pradesh,Soybeans,1996,11915,2702,1597,26.83
8696,Madhya Pradesh,Soybeans,1996,11915,2702,1597,27.53
8697,Madhya Pradesh,Sweet potatoes,1996,113547,2702,1597,25.41
8698,Madhya Pradesh,Sweet potatoes,1996,113547,2702,1597,27.07
8699,Madhya Pradesh,Sweet potatoes,1996,113547,2702,1597,27
8700,Madhya Pradesh,Sweet potatoes,1996,113547,2702,1597,27.2
8701,Madhya Pradesh,Sweet potatoes,1996,113547,2702,1597,26.83
8702,Madhya Pradesh,Sweet potatoes,1996,113547,2702,1597,27.53
8703,Madhya Pradesh,Cassava,1997,121718,2702,1597,25.52
8704,Madhya Pradesh,Cassava,1997,121718,2702,1597,27.37
8705,Madhya Pradesh,Cassava,1997,121718,2702,1597,27.26
8706,Madhya Pradesh,Cassava,1997,121718,2702,1597,27.62
8707,Madhya Pradesh,Cassava,1997,121718,2702,1597,26.83
8708,Madhya Pradesh,Cassava,1997,121718,2702,1597,27.46
8709,Madhya Pradesh,Maize,1997,26141,2702,1597,25.52
8710,Madhya Pradesh,Maize,1997,26141,2702,1597,27.37
8711,Madhya Pradesh,Maize,1997,26141,2702,1597,27.26
8712,Madhya Pradesh,Maize,1997,26141,2702,1597,27.62
8713,Madhya Pradesh,Maize,1997,26141,2702,1597,26.83
8714,Madhya Pradesh,Maize,1997,26141,2702,1597,27.46
8715,Madhya Pradesh,Potatoes,1997,162061,2702,1597,25.52
8716,Madhya Pradesh,Potatoes,1997,162061,2702,1597,27.37
8717,Madhya Pradesh,Potatoes,1997,162061,2702,1597,27.26
8718,Madhya Pradesh,Potatoes,1997,162061,2702,1597,27.62
8719,Madhya Pradesh,Potatoes,1997,162061,2702,1597,26.83
8720,Madhya Pradesh,Potatoes,1997,162061,2702,1597,27.46
8721,Madhya Pradesh,"Rice, paddy",1997,44322,2702,1597,25.52
8722,Madhya Pradesh,"Rice, paddy",1997,44322,2702,1597,27.37
8723,Madhya Pradesh,"Rice, paddy",1997,44322,2702,1597,27.26
8724,Madhya Pradesh,"Rice, paddy",1997,44322,2702,1597,27.62
8725,Madhya Pradesh,"Rice, paddy",1997,44322,2702,1597,26.83
8726,Madhya Pradesh,"Rice, paddy",1997,44322,2702,1597,27.46
8727,Madhya Pradesh,Soybeans,1997,12125,2702,1597,25.52
8728,Madhya Pradesh,Soybeans,1997,12125,2702,1597,27.37
8729,Madhya Pradesh,Soybeans,1997,12125,2702,1597,27.26
8730,Madhya Pradesh,Soybeans,1997,12125,2702,1597,27.62
8731,Madhya Pradesh,Soybeans,1997,12125,2702,1597,26.83
8732,Madhya Pradesh,Soybeans,1997,12125,2702,1597,27.46
8733,Madhya Pradesh,Sweet potatoes,1997,94532,2702,1597,25.52
8734,Madhya Pradesh,Sweet potatoes,1997,94532,2702,1597,27.37
8735,Madhya Pradesh,Sweet potatoes,1997,94532,2702,1597,27.26
8736,Madhya Pradesh,Sweet potatoes,1997,94532,2702,1597,27.62
8737,Madhya Pradesh,Sweet potatoes,1997,94532,2702,1597,26.83
8738,Madhya Pradesh,Sweet potatoes,1997,94532,2702,1597,27.46
8739,Madhya Pradesh,Cassava,1998,121925,2702,1597,25.81
8740,Madhya Pradesh,Cassava,1998,121925,2702,1597,27.58
8741,Madhya Pradesh,Cassava,1998,121925,2702,1597,27.72
8742,Madhya Pradesh,Cassava,1998,121925,2702,1597,27.77
8743,Madhya Pradesh,Cassava,1998,121925,2702,1597,27.28
8744,Madhya Pradesh,Cassava,1998,121925,2702,1597,27.9
8745,Madhya Pradesh,Maize,1998,26526,2702,1597,25.81
8746,Madhya Pradesh,Maize,1998,26526,2702,1597,27.58
8747,Madhya Pradesh,Maize,1998,26526,2702,1597,27.72
8748,Madhya Pradesh,Maize,1998,26526,2702,1597,27.77
8749,Madhya Pradesh,Maize,1998,26526,2702,1597,27.28
8750,Madhya Pradesh,Maize,1998,26526,2702,1597,27.9
8751,Madhya Pradesh,Potatoes,1998,153432,2702,1597,25.81
8752,Madhya Pradesh,Potatoes,1998,153432,2702,1597,27.58
8753,Madhya Pradesh,Potatoes,1998,153432,2702,1597,27.72
8754,Madhya Pradesh,Potatoes,1998,153432,2702,1597,27.77
8755,Madhya Pradesh,Potatoes,1998,153432,2702,1597,27.28
8756,Madhya Pradesh,Potatoes,1998,153432,2702,1597,27.9
8757,Madhya Pradesh,"Rice, paddy",1998,41974,2702,1597,25.81
8758,Madhya Pradesh,"Rice, paddy",1998,41974,2702,1597,27.58
8759,Madhya Pradesh,"Rice, paddy",1998,41974,2702,1597,27.72
8760,Madhya Pradesh,"Rice, paddy",1998,41974,2702,1597,27.77
8761,Madhya Pradesh,"Rice, paddy",1998,41974,2702,1597,27.28
8762,Madhya Pradesh,"Rice, paddy",1998,41974,2702,1597,27.9
8763,Madhya Pradesh,Soybeans,1998,11923,2702,1597,25.81
8764,Madhya Pradesh,Soybeans,1998,11923,2702,1597,27.58
8765,Madhya Pradesh,Soybeans,1998,11923,2702,1597,27.72
8766,Madhya Pradesh,Soybeans,1998,11923,2702,1597,27.77
8767,Madhya Pradesh,Soybeans,1998,11923,2702,1597,27.28
8768,Madhya Pradesh,Soybeans,1998,11923,2702,1597,27.9
8769,Madhya Pradesh,Sweet potatoes,1998,95750,2702,1597,25.81
8770,Madhya Pradesh,Sweet potatoes,1998,95750,2702,1597,27.58
8771,Madhya Pradesh,Sweet potatoes,1998,95750,2702,1597,27.72
8772,Madhya Pradesh,Sweet potatoes,1998,95750,2702,1597,27.77
8773,Madhya Pradesh,Sweet potatoes,1998,95750,2702,1597,27.28
8774,Madhya Pradesh,Sweet potatoes,1998,95750,2702,1597,27.9
8775,Madhya Pradesh,Cassava,1999,121763,2702,1597,25.26
8776,Madhya Pradesh,Cassava,1999,121763,2702,1597,27.01
8777,Madhya Pradesh,Cassava,1999,121763,2702,1597,26.82
8778,Madhya Pradesh,Cassava,1999,121763,2702,1597,27.17
8779,Madhya Pradesh,Cassava,1999,121763,2702,1597,26.62
8780,Madhya Pradesh,Cassava,1999,121763,2702,1597,27.32
8781,Madhya Pradesh,Maize,1999,26629,2702,1597,25.26
8782,Madhya Pradesh,Maize,1999,26629,2702,1597,27.01
8783,Madhya Pradesh,Maize,1999,26629,2702,1597,26.82
8784,Madhya Pradesh,Maize,1999,26629,2702,1597,27.17
8785,Madhya Pradesh,Maize,1999,26629,2702,1597,26.62
8786,Madhya Pradesh,Maize,1999,26629,2702,1597,27.32
8787,Madhya Pradesh,Potatoes,1999,147199,2702,1597,25.26
8788,Madhya Pradesh,Potatoes,1999,147199,2702,1597,27.01
8789,Madhya Pradesh,Potatoes,1999,147199,2702,1597,26.82
8790,Madhya Pradesh,Potatoes,1999,147199,2702,1597,27.17
8791,Madhya Pradesh,Potatoes,1999,147199,2702,1597,26.62
8792,Madhya Pradesh,Potatoes,1999,147199,2702,1597,27.32
8793,Madhya Pradesh,"Rice, paddy",1999,42519,2702,1597,25.26
8794,Madhya Pradesh,"Rice, paddy",1999,42519,2702,1597,27.01
8795,Madhya Pradesh,"Rice, paddy",1999,42519,2702,1597,26.82
8796,Madhya Pradesh,"Rice, paddy",1999,42519,2702,1597,27.17
8797,Madhya Pradesh,"Rice, paddy",1999,42519,2702,1597,26.62
8798,Madhya Pradesh,"Rice, paddy",1999,42519,2702,1597,27.32
8799,Madhya Pradesh,Soybeans,1999,12013,2702,1597,25.26
8800,Madhya Pradesh,Soybeans,1999,12013,2702,1597,27.01
8801,Madhya Pradesh,Soybeans,1999,12013,2702,1597,26.82
8802,Madhya Pradesh,Soybeans,1999,12013,2702,1597,27.17
8803,Madhya Pradesh,Soybeans,1999,12013,2702,1597,26.62
8804,Madhya Pradesh,Soybeans,1999,12013,2702,1597,27.32
8805,Madhya Pradesh,Sweet potatoes,1999,96698,2702,1597,25.26
8806,Madhya Pradesh,Sweet potatoes,1999,96698,2702,1597,27.01
8807,Madhya Pradesh,Sweet potatoes,1999,96698,2702,1597,26.82
8808,Madhya Pradesh,Sweet potatoes,1999,96698,2702,1597,27.17
8809,Madhya Pradesh,Sweet potatoes,1999,96698,2702,1597,26.62
8810,Madhya Pradesh,Sweet potatoes,1999,96698,2702,1597,27.32
8811,Madhya Pradesh,Cassava,2000,125305,2702,1597,25.46
8812,Madhya Pradesh,Cassava,2000,125305,2702,1597,27.2
8813,Madhya Pradesh,Cassava,2000,125305,2702,1597,27.1
8814,Madhya Pradesh,Cassava,2000,125305,2702,1597,27.23
8815,Madhya Pradesh,Cassava,2000,125305,2702,1597,26.77
8816,Madhya Pradesh,Cassava,2000,125305,2702,1597,27.44
8817,Madhya Pradesh,Maize,2000,27649,2702,1597,25.46
8818,Madhya Pradesh,Maize,2000,27649,2702,1597,27.2
8819,Madhya Pradesh,Maize,2000,27649,2702,1597,27.1
8820,Madhya Pradesh,Maize,2000,27649,2702,1597,27.23
8821,Madhya Pradesh,Maize,2000,27649,2702,1597,26.77
8822,Madhya Pradesh,Maize,2000,27649,2702,1597,27.44
8823,Madhya Pradesh,Potatoes,2000,133759,2702,1597,25.46
8824,Madhya Pradesh,Potatoes,2000,133759,2702,1597,27.2
8825,Madhya Pradesh,Potatoes,2000,133759,2702,1597,27.1
8826,Madhya Pradesh,Potatoes,2000,133759,2702,1597,27.23
8827,Madhya Pradesh,Potatoes,2000,133759,2702,1597,26.77
8828,Madhya Pradesh,Potatoes,2000,133759,2702,1597,27.44
8829,Madhya Pradesh,"Rice, paddy",2000,44007,2702,1597,25.46
8830,Madhya Pradesh,"Rice, paddy",2000,44007,2702,1597,27.2
8831,Madhya Pradesh,"Rice, paddy",2000,44007,2702,1597,27.1
8832,Madhya Pradesh,"Rice, paddy",2000,44007,2702,1597,27.23
8833,Madhya Pradesh,"Rice, paddy",2000,44007,2702,1597,26.77
8834,Madhya Pradesh,"Rice, paddy",2000,44007,2702,1597,27.44
8835,Madhya Pradesh,Soybeans,2000,12335,2702,1597,25.46
8836,Madhya Pradesh,Soybeans,2000,12335,2702,1597,27.2
8837,Madhya Pradesh,Soybeans,2000,12335,2702,1597,27.1
8838,Madhya Pradesh,Soybeans,2000,12335,2702,1597,27.23
8839,Madhya Pradesh,Soybeans,2000,12335,2702,1597,26.77
8840,Madhya Pradesh,Soybeans,2000,12335,2702,1597,27.44
8841,Madhya Pradesh,Sweet potatoes,2000,94211,2702,1597,25.46
8842,Madhya Pradesh,Sweet potatoes,2000,94211,2702,1597,27.2
8843,Madhya Pradesh,Sweet potatoes,2000,94211,2702,1597,27.1
8844,Madhya Pradesh,Sweet potatoes,2000,94211,2702,1597,27.23
8845,Madhya Pradesh,Sweet potatoes,2000,94211,2702,1597,26.77
8846,Madhya Pradesh,Sweet potatoes,2000,94211,2702,1597,27.44
8847,Madhya Pradesh,Cassava,2001,129407,2702,1597,25.43
8848,Madhya Pradesh,Cassava,2001,129407,2702,1597,27.13
8849,Madhya Pradesh,Cassava,2001,129407,2702,1597,27.26
8850,Madhya Pradesh,Cassava,2001,129407,2702,1597,27.32
8851,Madhya Pradesh,Cassava,2001,129407,2702,1597,26.81
8852,Madhya Pradesh,Cassava,2001,129407,2702,1597,27.52
8853,Madhya Pradesh,Maize,2001,28446,2702,1597,25.43
8854,Madhya Pradesh,Maize,2001,28446,2702,1597,27.13
8855,Madhya Pradesh,Maize,2001,28446,2702,1597,27.26
8856,Madhya Pradesh,Maize,2001,28446,2702,1597,27.32
8857,Madhya Pradesh,Maize,2001,28446,2702,1597,26.81
8858,Madhya Pradesh,Maize,2001,28446,2702,1597,27.52
8859,Madhya Pradesh,Potatoes,2001,148495,2702,1597,25.43
8860,Madhya Pradesh,Potatoes,2001,148495,2702,1597,27.13
8861,Madhya Pradesh,Potatoes,2001,148495,2702,1597,27.26
8862,Madhya Pradesh,Potatoes,2001,148495,2702,1597,27.32
8863,Madhya Pradesh,Potatoes,2001,148495,2702,1597,26.81
8864,Madhya Pradesh,Potatoes,2001,148495,2702,1597,27.52
8865,Madhya Pradesh,"Rice, paddy",2001,43879,2702,1597,25.43
8866,Madhya Pradesh,"Rice, paddy",2001,43879,2702,1597,27.13
8867,Madhya Pradesh,"Rice, paddy",2001,43879,2702,1597,27.26
8868,Madhya Pradesh,"Rice, paddy",2001,43879,2702,1597,27.32
8869,Madhya Pradesh,"Rice, paddy",2001,43879,2702,1597,26.81
8870,Madhya Pradesh,"Rice, paddy",2001,43879,2702,1597,27.52
8871,Madhya Pradesh,Soybeans,2001,12181,2702,1597,25.43
8872,Madhya Pradesh,Soybeans,2001,12181,2702,1597,27.13
8873,Madhya Pradesh,Soybeans,2001,12181,2702,1597,27.26
8874,Madhya Pradesh,Soybeans,2001,12181,2702,1597,27.32
8875,Madhya Pradesh,Soybeans,2001,12181,2702,1597,26.81
8876,Madhya Pradesh,Soybeans,2001,12181,2702,1597,27.52
8877,Madhya Pradesh,Sweet potatoes,2001,96634,2702,1597,25.43
8878,Madhya Pradesh,Sweet potatoes,2001,96634,2702,1597,27.13
8879,Madhya Pradesh,Sweet potatoes,2001,96634,2702,1597,27.26
8880,Madhya Pradesh,Sweet potatoes,2001,96634,2702,1597,27.32
8881,Madhya Pradesh,Sweet potatoes,2001,96634,2702,1597,26.81
8882,Madhya Pradesh,Sweet potatoes,2001,96634,2702,1597,27.52
8883,Madhya Pradesh,Cassava,2002,132491,2702,1597,25.64
8884,Madhya Pradesh,Cassava,2002,132491,2702,1597,27.4
8885,Madhya Pradesh,Cassava,2002,132491,2702,1597,27.5
8886,Madhya Pradesh,Cassava,2002,132491,2702,1597,27.49
8887,Madhya Pradesh,Cassava,2002,132491,2702,1597,27.01
8888,Madhya Pradesh,Cassava,2002,132491,2702,1597,27.71
8889,Madhya Pradesh,Maize,2002,30655,2702,1597,25.64
8890,Madhya Pradesh,Maize,2002,30655,2702,1597,27.4
8891,Madhya Pradesh,Maize,2002,30655,2702,1597,27.5
8892,Madhya Pradesh,Maize,2002,30655,2702,1597,27.49
8893,Madhya Pradesh,Maize,2002,30655,2702,1597,27.01
8894,Madhya Pradesh,Maize,2002,30655,2702,1597,27.71
8895,Madhya Pradesh,Potatoes,2002,155903,2702,1597,25.64
8896,Madhya Pradesh,Potatoes,2002,155903,2702,1597,27.4
8897,Madhya Pradesh,Potatoes,2002,155903,2702,1597,27.5
8898,Madhya Pradesh,Potatoes,2002,155903,2702,1597,27.49
8899,Madhya Pradesh,Potatoes,2002,155903,2702,1597,27.01
8900,Madhya Pradesh,Potatoes,2002,155903,2702,1597,27.71
8901,Madhya Pradesh,"Rice, paddy",2002,44691,2702,1597,25.64
8902,Madhya Pradesh,"Rice, paddy",2002,44691,2702,1597,27.4
8903,Madhya Pradesh,"Rice, paddy",2002,44691,2702,1597,27.5
8904,Madhya Pradesh,"Rice, paddy",2002,44691,2702,1597,27.49
8905,Madhya Pradesh,"Rice, paddy",2002,44691,2702,1597,27.01
8906,Madhya Pradesh,"Rice, paddy",2002,44691,2702,1597,27.71
8907,Madhya Pradesh,Soybeans,2002,12360,2702,1597,25.64
8908,Madhya Pradesh,Soybeans,2002,12360,2702,1597,27.4
8909,Madhya Pradesh,Soybeans,2002,12360,2702,1597,27.5
8910,Madhya Pradesh,Soybeans,2002,12360,2702,1597,27.49
8911,Madhya Pradesh,Soybeans,2002,12360,2702,1597,27.01
8912,Madhya Pradesh,Soybeans,2002,12360,2702,1597,27.71
8913,Madhya Pradesh,Sweet potatoes,2002,99940,2702,1597,25.64
8914,Madhya Pradesh,Sweet potatoes,2002,99940,2702,1597,27.4
8915,Madhya Pradesh,Sweet potatoes,2002,99940,2702,1597,27.5
8916,Madhya Pradesh,Sweet potatoes,2002,99940,2702,1597,27.49
